Device,Voltage,Percentage,Timestamp
LC709203F,3.642,92.500,2022-06-16 18:12:36.442825+00:00
LC709203F,3.642,92.500,2022-06-16 18:12:36.881576+00:00
LC709203F,3.642,92.500,2022-06-16 18:12:37.444773+00:00
LC709203F,3.642,92.500,2022-06-16 18:12:37.893542+00:00
LC709203F,3.640,92.500,2022-06-16 18:12:38.457475+00:00
LC709203F,3.642,92.500,2022-06-16 18:12:38.911015+00:00
LC709203F,3.640,92.500,2022-06-16 18:12:39.476440+00:00
LC709203F,3.642,92.500,2022-06-16 18:12:39.927861+00:00
LC709203F,3.642,92.400,2022-06-16 18:12:40.490109+00:00
LC709203F,3.642,92.400,2022-06-16 18:12:40.941694+00:00
LC709203F,3.642,92.400,2022-06-16 18:12:41.502251+00:00
LC709203F,3.642,92.400,2022-06-16 18:12:41.970791+00:00
LC709203F,3.642,92.400,2022-06-16 18:12:42.533995+00:00
LC709203F,3.642,92.400,2022-06-16 18:12:42.999569+00:00
LC709203F,3.640,92.400,2022-06-16 18:12:43.561291+00:00
LC709203F,3.642,92.400,2022-06-16 18:12:44.014684+00:00
LC709203F,3.642,92.400,2022-06-16 18:12:44.577843+00:00
LC709203F,3.642,92.400,2022-06-16 18:12:45.031884+00:00
LC709203F,3.640,92.400,2022-06-16 18:12:45.592680+00:00
LC709203F,3.640,92.400,2022-06-16 18:12:46.061186+00:00
LC709203F,3.642,92.400,2022-06-16 18:12:46.625027+00:00
LC709203F,3.642,92.400,2022-06-16 18:12:47.067120+00:00
LC709203F,3.640,92.400,2022-06-16 18:12:47.627721+00:00
LC709203F,3.642,92.400,2022-06-16 18:12:48.097860+00:00
LC709203F,3.640,92.400,2022-06-16 18:12:48.662774+00:00
LC709203F,3.642,92.400,2022-06-16 18:12:49.114696+00:00
LC709203F,3.642,92.300,2022-06-16 18:12:49.674873+00:00
LC709203F,3.642,92.300,2022-06-16 18:12:50.141229+00:00
LC709203F,3.642,92.300,2022-06-16 18:12:50.705708+00:00
LC709203F,3.642,92.300,2022-06-16 18:12:51.171828+00:00
LC709203F,3.642,92.300,2022-06-16 18:12:51.731208+00:00
LC709203F,3.642,92.300,2022-06-16 18:12:52.196648+00:00
LC709203F,3.642,92.300,2022-06-16 18:12:52.758869+00:00
LC709203F,3.642,92.300,2022-06-16 18:12:53.213234+00:00
LC709203F,3.642,92.300,2022-06-16 18:12:53.774714+00:00
LC709203F,3.642,92.300,2022-06-16 18:12:54.228461+00:00
LC709203F,3.642,92.300,2022-06-16 18:12:54.792897+00:00
LC709203F,3.642,92.300,2022-06-16 18:12:55.233282+00:00
LC709203F,3.642,92.300,2022-06-16 18:12:55.797475+00:00
LC709203F,3.642,92.300,2022-06-16 18:12:56.249479+00:00
LC709203F,3.642,92.300,2022-06-16 18:12:56.810303+00:00
LC709203F,3.642,92.300,2022-06-16 18:12:57.277398+00:00
LC709203F,3.642,92.300,2022-06-16 18:12:57.839409+00:00
LC709203F,3.642,92.300,2022-06-16 18:12:58.292553+00:00
LC709203F,3.642,92.200,2022-06-16 18:12:58.857451+00:00
LC709203F,3.642,92.200,2022-06-16 18:12:59.307458+00:00
LC709203F,3.642,92.200,2022-06-16 18:12:59.869388+00:00
LC709203F,3.642,92.200,2022-06-16 18:13:00.337915+00:00
LC709203F,3.640,92.200,2022-06-16 18:13:00.899346+00:00
LC709203F,3.642,92.200,2022-06-16 18:13:01.338323+00:00
LC709203F,3.640,92.200,2022-06-16 18:13:01.900614+00:00
LC709203F,3.642,92.200,2022-06-16 18:13:02.353563+00:00
LC709203F,3.642,92.200,2022-06-16 18:13:02.914614+00:00
LC709203F,3.642,92.200,2022-06-16 18:13:03.368290+00:00
LC709203F,3.642,92.200,2022-06-16 18:13:03.932212+00:00
LC709203F,3.642,92.200,2022-06-16 18:13:04.383111+00:00
LC709203F,3.642,92.200,2022-06-16 18:13:04.946232+00:00
LC709203F,3.642,92.200,2022-06-16 18:13:05.403811+00:00
LC709203F,3.642,92.200,2022-06-16 18:13:05.965731+00:00
LC709203F,3.642,92.200,2022-06-16 18:13:06.417754+00:00
LC709203F,3.642,92.200,2022-06-16 18:13:06.965576+00:00
LC709203F,3.642,92.200,2022-06-16 18:13:07.448855+00:00
LC709203F,3.642,92.100,2022-06-16 18:13:08.009015+00:00
LC709203F,3.642,92.100,2022-06-16 18:13:08.463892+00:00
LC709203F,3.642,92.100,2022-06-16 18:13:09.027844+00:00
LC709203F,3.642,92.100,2022-06-16 18:13:09.495604+00:00
LC709203F,3.642,92.100,2022-06-16 18:13:10.056977+00:00
LC709203F,3.642,92.100,2022-06-16 18:13:10.521966+00:00
LC709203F,3.642,92.100,2022-06-16 18:13:11.084926+00:00
LC709203F,3.642,92.100,2022-06-16 18:13:11.537373+00:00
LC709203F,3.642,92.100,2022-06-16 18:13:12.098055+00:00
LC709203F,3.642,92.100,2022-06-16 18:13:12.553591+00:00
LC709203F,3.787,92.100,2022-06-16 18:13:13.116507+00:00
LC709203F,3.787,92.100,2022-06-16 18:13:13.570544+00:00
LC709203F,3.790,92.100,2022-06-16 18:13:14.129419+00:00
LC709203F,3.787,92.100,2022-06-16 18:13:14.596668+00:00
LC709203F,3.787,92.100,2022-06-16 18:13:15.157477+00:00
LC709203F,3.793,92.100,2022-06-16 18:13:15.626673+00:00
LC709203F,3.790,92.100,2022-06-16 18:13:16.186796+00:00
LC709203F,3.790,92.100,2022-06-16 18:13:16.654807+00:00
LC709203F,3.793,92.100,2022-06-16 18:13:17.216050+00:00
LC709203F,3.787,92.100,2022-06-16 18:13:17.669103+00:00
LC709203F,3.793,92.100,2022-06-16 18:13:18.231548+00:00
LC709203F,3.787,92.100,2022-06-16 18:13:18.698001+00:00
LC709203F,3.790,92.100,2022-06-16 18:13:19.257480+00:00
LC709203F,3.790,92.000,2022-06-16 18:13:19.726795+00:00
LC709203F,3.796,92.000,2022-06-16 18:13:20.288176+00:00
LC709203F,3.787,92.000,2022-06-16 18:13:20.745787+00:00
LC709203F,3.790,92.000,2022-06-16 18:13:21.311365+00:00
LC709203F,3.790,92.000,2022-06-16 18:13:21.751864+00:00
LC709203F,3.793,92.000,2022-06-16 18:13:22.310632+00:00
LC709203F,3.790,92.000,2022-06-16 18:13:22.778997+00:00
LC709203F,3.790,92.000,2022-06-16 18:13:23.339927+00:00
LC709203F,3.787,92.000,2022-06-16 18:13:23.805973+00:00
LC709203F,3.790,92.000,2022-06-16 18:13:24.370584+00:00
LC709203F,3.793,92.000,2022-06-16 18:13:24.823494+00:00
LC709203F,3.793,92.000,2022-06-16 18:13:25.390338+00:00
LC709203F,3.790,92.000,2022-06-16 18:13:25.842474+00:00
LC709203F,3.787,92.000,2022-06-16 18:13:26.405071+00:00
LC709203F,3.790,92.000,2022-06-16 18:13:26.871847+00:00
LC709203F,3.793,92.000,2022-06-16 18:13:27.434081+00:00
LC709203F,3.793,92.000,2022-06-16 18:13:27.901834+00:00
LC709203F,3.793,92.000,2022-06-16 18:13:28.467329+00:00
LC709203F,3.790,92.000,2022-06-16 18:13:28.921459+00:00
LC709203F,3.796,92.000,2022-06-16 18:13:29.478693+00:00
LC709203F,3.793,92.000,2022-06-16 18:13:29.934256+00:00
LC709203F,3.790,92.000,2022-06-16 18:13:30.491949+00:00
LC709203F,3.790,92.000,2022-06-16 18:13:30.960354+00:00
LC709203F,3.793,92.000,2022-06-16 18:13:31.527209+00:00
LC709203F,3.793,92.000,2022-06-16 18:13:31.965037+00:00
LC709203F,3.793,92.000,2022-06-16 18:13:32.525208+00:00
LC709203F,3.790,92.000,2022-06-16 18:13:32.993241+00:00
LC709203F,3.790,92.000,2022-06-16 18:13:33.556234+00:00
LC709203F,3.790,92.000,2022-06-16 18:13:34.013261+00:00
LC709203F,3.790,92.000,2022-06-16 18:13:34.580773+00:00
LC709203F,3.790,91.900,2022-06-16 18:13:35.017294+00:00
LC709203F,3.793,91.900,2022-06-16 18:13:35.581358+00:00
LC709203F,3.787,91.900,2022-06-16 18:13:36.037016+00:00
LC709203F,3.796,91.900,2022-06-16 18:13:36.598282+00:00
LC709203F,3.796,91.900,2022-06-16 18:13:37.064808+00:00
LC709203F,3.793,91.900,2022-06-16 18:13:37.629027+00:00
LC709203F,3.796,91.900,2022-06-16 18:13:38.081416+00:00
LC709203F,3.793,91.900,2022-06-16 18:13:38.646808+00:00
LC709203F,3.796,91.900,2022-06-16 18:13:39.088236+00:00
LC709203F,3.790,91.900,2022-06-16 18:13:39.643819+00:00
LC709203F,3.793,91.900,2022-06-16 18:13:40.112262+00:00
LC709203F,3.796,91.900,2022-06-16 18:13:40.673341+00:00
LC709203F,3.790,91.900,2022-06-16 18:13:41.141391+00:00
LC709203F,3.799,91.900,2022-06-16 18:13:41.703391+00:00
LC709203F,3.787,91.900,2022-06-16 18:13:42.174049+00:00
LC709203F,3.793,91.900,2022-06-16 18:13:42.746113+00:00
LC709203F,3.793,91.900,2022-06-16 18:13:43.185425+00:00
LC709203F,3.793,91.900,2022-06-16 18:13:43.749667+00:00
LC709203F,3.793,91.900,2022-06-16 18:13:44.204832+00:00
LC709203F,3.796,91.900,2022-06-16 18:13:44.766486+00:00
LC709203F,3.796,91.900,2022-06-16 18:13:45.234815+00:00
LC709203F,3.796,91.900,2022-06-16 18:13:45.796540+00:00
LC709203F,3.793,91.900,2022-06-16 18:13:46.263580+00:00
LC709203F,3.793,91.900,2022-06-16 18:13:46.826879+00:00
LC709203F,3.793,91.900,2022-06-16 18:13:47.278337+00:00
LC709203F,3.793,91.900,2022-06-16 18:13:47.840084+00:00
LC709203F,3.793,91.900,2022-06-16 18:13:48.305842+00:00
LC709203F,3.790,91.900,2022-06-16 18:13:48.868610+00:00
LC709203F,3.796,91.900,2022-06-16 18:13:49.322958+00:00
LC709203F,3.796,91.900,2022-06-16 18:13:49.886117+00:00
LC709203F,3.793,91.900,2022-06-16 18:13:50.343809+00:00
LC709203F,3.796,91.900,2022-06-16 18:13:50.910963+00:00
LC709203F,3.799,91.800,2022-06-16 18:13:51.349036+00:00
LC709203F,3.796,91.800,2022-06-16 18:13:51.907610+00:00
LC709203F,3.793,91.800,2022-06-16 18:13:52.373205+00:00
LC709203F,3.793,91.800,2022-06-16 18:13:52.939899+00:00
LC709203F,3.796,91.800,2022-06-16 18:13:53.376285+00:00
LC709203F,3.793,91.800,2022-06-16 18:13:53.940933+00:00
LC709203F,3.796,91.800,2022-06-16 18:13:54.394620+00:00
LC709203F,3.796,91.800,2022-06-16 18:13:54.956769+00:00
LC709203F,3.796,91.800,2022-06-16 18:13:55.406979+00:00
LC709203F,3.799,91.800,2022-06-16 18:13:55.963761+00:00
LC709203F,3.793,91.800,2022-06-16 18:13:56.430794+00:00
LC709203F,3.793,91.800,2022-06-16 18:13:56.991169+00:00
LC709203F,3.796,91.800,2022-06-16 18:13:57.477336+00:00
LC709203F,3.796,91.800,2022-06-16 18:13:57.964243+00:00
LC709203F,3.793,91.800,2022-06-16 18:13:58.526129+00:00
LC709203F,3.799,91.800,2022-06-16 18:13:58.966562+00:00
LC709203F,3.793,91.800,2022-06-16 18:13:59.523499+00:00
LC709203F,3.793,91.800,2022-06-16 18:13:59.994257+00:00
LC709203F,3.793,91.800,2022-06-16 18:14:00.556729+00:00
LC709203F,3.793,91.800,2022-06-16 18:14:01.024313+00:00
LC709203F,3.796,91.800,2022-06-16 18:14:01.582846+00:00
LC709203F,3.796,91.800,2022-06-16 18:14:02.051424+00:00
LC709203F,3.793,91.800,2022-06-16 18:14:02.610245+00:00
LC709203F,3.799,91.800,2022-06-16 18:14:03.079733+00:00
LC709203F,3.793,91.800,2022-06-16 18:14:03.641539+00:00
LC709203F,3.796,91.800,2022-06-16 18:14:04.108750+00:00
LC709203F,3.793,91.800,2022-06-16 18:14:04.666876+00:00
LC709203F,3.796,91.800,2022-06-16 18:14:05.132601+00:00
LC709203F,3.796,91.800,2022-06-16 18:14:05.690788+00:00
LC709203F,3.793,91.800,2022-06-16 18:14:06.159811+00:00
LC709203F,3.796,91.800,2022-06-16 18:14:06.719828+00:00
LC709203F,3.796,91.800,2022-06-16 18:14:07.186874+00:00
LC709203F,3.790,91.700,2022-06-16 18:14:07.749300+00:00
LC709203F,3.799,91.700,2022-06-16 18:14:08.201239+00:00
LC709203F,3.793,91.700,2022-06-16 18:14:08.762373+00:00
LC709203F,3.799,91.700,2022-06-16 18:14:09.226468+00:00
LC709203F,3.796,91.700,2022-06-16 18:14:09.785056+00:00
LC709203F,3.793,91.700,2022-06-16 18:14:10.252243+00:00
LC709203F,3.796,91.700,2022-06-16 18:14:10.809155+00:00
LC709203F,3.796,91.700,2022-06-16 18:14:11.276632+00:00
LC709203F,3.799,91.700,2022-06-16 18:14:11.836884+00:00
LC709203F,3.796,91.700,2022-06-16 18:14:12.305284+00:00
LC709203F,3.648,91.700,2022-06-16 18:14:12.860317+00:00
LC709203F,3.648,91.700,2022-06-16 18:14:13.324772+00:00
LC709203F,3.648,91.700,2022-06-16 18:14:13.885130+00:00
LC709203F,3.648,91.700,2022-06-16 18:14:14.351876+00:00
LC709203F,3.648,91.700,2022-06-16 18:14:14.916970+00:00
LC709203F,3.648,91.700,2022-06-16 18:14:15.368367+00:00
LC709203F,3.648,91.700,2022-06-16 18:14:15.931734+00:00
LC709203F,3.648,91.700,2022-06-16 18:14:16.382794+00:00
LC709203F,3.648,91.700,2022-06-16 18:14:16.947888+00:00
LC709203F,3.648,91.700,2022-06-16 18:14:17.402070+00:00
LC709203F,3.648,91.700,2022-06-16 18:14:17.962350+00:00
LC709203F,3.648,91.700,2022-06-16 18:14:18.429251+00:00
LC709203F,3.648,91.700,2022-06-16 18:14:18.992970+00:00
LC709203F,3.648,91.700,2022-06-16 18:14:19.460526+00:00
LC709203F,3.648,91.600,2022-06-16 18:14:20.020582+00:00
LC709203F,3.648,91.600,2022-06-16 18:14:20.490665+00:00
LC709203F,3.645,91.600,2022-06-16 18:14:21.052776+00:00
LC709203F,3.648,91.600,2022-06-16 18:14:21.519040+00:00
LC709203F,3.648,91.600,2022-06-16 18:14:22.082721+00:00
LC709203F,3.648,91.600,2022-06-16 18:14:22.546909+00:00
LC709203F,3.648,91.600,2022-06-16 18:14:23.110780+00:00
LC709203F,3.648,91.600,2022-06-16 18:14:23.565063+00:00
LC709203F,3.648,91.600,2022-06-16 18:14:24.125846+00:00
LC709203F,3.648,91.600,2022-06-16 18:14:24.592146+00:00
LC709203F,3.648,91.600,2022-06-16 18:14:25.152484+00:00
LC709203F,3.648,91.600,2022-06-16 18:14:25.620404+00:00
LC709203F,3.648,91.600,2022-06-16 18:14:26.185102+00:00
LC709203F,3.648,91.600,2022-06-16 18:14:26.638702+00:00
LC709203F,3.645,91.600,2022-06-16 18:14:27.195850+00:00
LC709203F,3.648,91.600,2022-06-16 18:14:27.665705+00:00
LC709203F,3.645,91.600,2022-06-16 18:14:28.231751+00:00
LC709203F,3.648,91.600,2022-06-16 18:14:28.685503+00:00
LC709203F,3.648,91.600,2022-06-16 18:14:29.246395+00:00
LC709203F,3.648,91.500,2022-06-16 18:14:29.716012+00:00
LC709203F,3.648,91.500,2022-06-16 18:14:30.281050+00:00
LC709203F,3.648,91.500,2022-06-16 18:14:30.717687+00:00
LC709203F,3.648,91.500,2022-06-16 18:14:31.279105+00:00
LC709203F,3.648,91.500,2022-06-16 18:14:31.744980+00:00
LC709203F,3.648,91.500,2022-06-16 18:14:32.303960+00:00
LC709203F,3.648,91.500,2022-06-16 18:14:32.771989+00:00
LC709203F,3.648,91.500,2022-06-16 18:14:33.334219+00:00
LC709203F,3.648,91.500,2022-06-16 18:14:33.785865+00:00
LC709203F,3.648,91.500,2022-06-16 18:14:34.346321+00:00
LC709203F,3.648,91.500,2022-06-16 18:14:34.800983+00:00
LC709203F,3.648,91.500,2022-06-16 18:14:35.359631+00:00
LC709203F,3.645,91.500,2022-06-16 18:14:35.828635+00:00
LC709203F,3.645,91.500,2022-06-16 18:14:36.391961+00:00
LC709203F,3.648,91.500,2022-06-16 18:14:36.846024+00:00
LC709203F,3.648,91.500,2022-06-16 18:14:37.403880+00:00
LC709203F,3.645,91.500,2022-06-16 18:14:37.874461+00:00
LC709203F,3.645,91.500,2022-06-16 18:14:38.432904+00:00
LC709203F,3.645,91.500,2022-06-16 18:14:38.903425+00:00
LC709203F,3.648,91.400,2022-06-16 18:14:39.465967+00:00
LC709203F,3.648,91.400,2022-06-16 18:14:39.922230+00:00
LC709203F,3.645,91.400,2022-06-16 18:14:40.486563+00:00
LC709203F,3.648,91.400,2022-06-16 18:14:40.941605+00:00
LC709203F,3.645,91.400,2022-06-16 18:14:41.504107+00:00
LC709203F,3.645,91.400,2022-06-16 18:14:41.960616+00:00
LC709203F,3.648,91.400,2022-06-16 18:14:42.525894+00:00
LC709203F,3.645,91.400,2022-06-16 18:14:42.965443+00:00
LC709203F,3.645,91.400,2022-06-16 18:14:43.524558+00:00
LC709203F,3.645,91.400,2022-06-16 18:14:43.991598+00:00
LC709203F,3.645,91.400,2022-06-16 18:14:44.551623+00:00
LC709203F,3.648,91.400,2022-06-16 18:14:45.005532+00:00
LC709203F,3.645,91.400,2022-06-16 18:14:45.569843+00:00
LC709203F,3.645,91.400,2022-06-16 18:14:46.022709+00:00
LC709203F,3.645,91.400,2022-06-16 18:14:46.582602+00:00
LC709203F,3.645,91.400,2022-06-16 18:14:47.050320+00:00
LC709203F,3.645,91.400,2022-06-16 18:14:47.612813+00:00
LC709203F,3.645,91.400,2022-06-16 18:14:48.066932+00:00
LC709203F,3.645,91.400,2022-06-16 18:14:48.630590+00:00
LC709203F,3.645,91.300,2022-06-16 18:14:49.084068+00:00
LC709203F,3.645,91.300,2022-06-16 18:14:49.642834+00:00
LC709203F,3.645,91.300,2022-06-16 18:14:50.112893+00:00
LC709203F,3.648,91.300,2022-06-16 18:14:50.676560+00:00
LC709203F,3.645,91.300,2022-06-16 18:14:51.142843+00:00
LC709203F,3.645,91.300,2022-06-16 18:14:51.704402+00:00
LC709203F,3.645,91.300,2022-06-16 18:14:52.172780+00:00
LC709203F,3.645,91.300,2022-06-16 18:14:52.734462+00:00
LC709203F,3.645,91.300,2022-06-16 18:14:53.199740+00:00
LC709203F,3.645,91.300,2022-06-16 18:14:53.762222+00:00
LC709203F,3.645,91.300,2022-06-16 18:14:54.215384+00:00
LC709203F,3.645,91.300,2022-06-16 18:14:54.775419+00:00
LC709203F,3.645,91.300,2022-06-16 18:14:55.244590+00:00
LC709203F,3.645,91.300,2022-06-16 18:14:55.805420+00:00
LC709203F,3.648,91.300,2022-06-16 18:14:56.258086+00:00
LC709203F,3.645,91.300,2022-06-16 18:14:56.818085+00:00
LC709203F,3.645,91.300,2022-06-16 18:14:57.272044+00:00
LC709203F,3.645,91.300,2022-06-16 18:14:57.831481+00:00
LC709203F,3.645,91.300,2022-06-16 18:14:58.287339+00:00
LC709203F,3.645,91.200,2022-06-16 18:14:58.849443+00:00
LC709203F,3.645,91.200,2022-06-16 18:14:59.305573+00:00
LC709203F,3.645,91.200,2022-06-16 18:14:59.868085+00:00
LC709203F,3.645,91.200,2022-06-16 18:15:00.325691+00:00
LC709203F,3.645,91.200,2022-06-16 18:15:00.892875+00:00
LC709203F,3.645,91.200,2022-06-16 18:15:01.332016+00:00
LC709203F,3.645,91.200,2022-06-16 18:15:01.894883+00:00
LC709203F,3.645,91.200,2022-06-16 18:15:02.358974+00:00
LC709203F,3.645,91.200,2022-06-16 18:15:02.919686+00:00
LC709203F,3.645,91.200,2022-06-16 18:15:03.375531+00:00
LC709203F,3.645,91.200,2022-06-16 18:15:03.932346+00:00
LC709203F,3.645,91.200,2022-06-16 18:15:04.400781+00:00
LC709203F,3.645,91.200,2022-06-16 18:15:04.960682+00:00
LC709203F,3.645,91.200,2022-06-16 18:15:05.426998+00:00
LC709203F,3.645,91.200,2022-06-16 18:15:05.988682+00:00
LC709203F,3.645,91.200,2022-06-16 18:15:06.457981+00:00
LC709203F,3.645,91.200,2022-06-16 18:15:07.013156+00:00
LC709203F,3.645,91.200,2022-06-16 18:15:07.482739+00:00
LC709203F,3.645,91.200,2022-06-16 18:15:08.042831+00:00
LC709203F,3.648,91.100,2022-06-16 18:15:08.495998+00:00
LC709203F,3.645,91.100,2022-06-16 18:15:09.054725+00:00
LC709203F,3.645,91.100,2022-06-16 18:15:09.524724+00:00
LC709203F,3.645,91.100,2022-06-16 18:15:10.080004+00:00
LC709203F,3.645,91.100,2022-06-16 18:15:10.547076+00:00
LC709203F,3.645,91.100,2022-06-16 18:15:11.108679+00:00
LC709203F,3.645,91.100,2022-06-16 18:15:11.562850+00:00
LC709203F,3.645,91.100,2022-06-16 18:15:12.127598+00:00
LC709203F,3.645,91.100,2022-06-16 18:15:12.584000+00:00
LC709203F,3.645,91.100,2022-06-16 18:15:13.143515+00:00
LC709203F,3.645,91.100,2022-06-16 18:15:13.610148+00:00
LC709203F,3.645,91.100,2022-06-16 18:15:14.171526+00:00
LC709203F,3.645,91.100,2022-06-16 18:15:14.635896+00:00
LC709203F,3.645,91.100,2022-06-16 18:15:15.196047+00:00
LC709203F,3.645,91.100,2022-06-16 18:15:15.662900+00:00
LC709203F,3.642,91.100,2022-06-16 18:15:16.226066+00:00
LC709203F,3.645,91.100,2022-06-16 18:15:16.665089+00:00
LC709203F,3.645,91.100,2022-06-16 18:15:17.223325+00:00
LC709203F,3.645,91.100,2022-06-16 18:15:17.693522+00:00
LC709203F,3.648,91.000,2022-06-16 18:15:18.254288+00:00
LC709203F,3.645,91.000,2022-06-16 18:15:18.718721+00:00
LC709203F,3.645,91.000,2022-06-16 18:15:19.279960+00:00
LC709203F,3.645,91.000,2022-06-16 18:15:19.747690+00:00
LC709203F,3.645,91.000,2022-06-16 18:15:20.305427+00:00
LC709203F,3.645,91.000,2022-06-16 18:15:20.769953+00:00
LC709203F,3.645,91.000,2022-06-16 18:15:21.330670+00:00
LC709203F,3.645,91.000,2022-06-16 18:15:21.798645+00:00
LC709203F,3.645,91.000,2022-06-16 18:15:22.358561+00:00
LC709203F,3.645,91.000,2022-06-16 18:15:22.827514+00:00
LC709203F,3.645,91.000,2022-06-16 18:15:23.387616+00:00
LC709203F,3.645,91.000,2022-06-16 18:15:23.853875+00:00
LC709203F,3.645,91.000,2022-06-16 18:15:24.414141+00:00
LC709203F,3.642,91.000,2022-06-16 18:15:24.869375+00:00
LC709203F,3.645,91.000,2022-06-16 18:15:25.433090+00:00
LC709203F,3.645,91.000,2022-06-16 18:15:25.900687+00:00
LC709203F,3.645,91.000,2022-06-16 18:15:26.469129+00:00
LC709203F,3.645,91.000,2022-06-16 18:15:26.904028+00:00
LC709203F,3.645,91.000,2022-06-16 18:15:27.464291+00:00
LC709203F,3.645,90.900,2022-06-16 18:15:27.917250+00:00
LC709203F,3.648,90.900,2022-06-16 18:15:28.478672+00:00
LC709203F,3.648,90.900,2022-06-16 18:15:28.946032+00:00
LC709203F,3.645,90.900,2022-06-16 18:15:29.503560+00:00
LC709203F,3.645,90.900,2022-06-16 18:15:29.970369+00:00
LC709203F,3.648,90.900,2022-06-16 18:15:30.532740+00:00
LC709203F,3.648,90.900,2022-06-16 18:15:30.988892+00:00
LC709203F,3.648,90.900,2022-06-16 18:15:31.545882+00:00
LC709203F,3.648,90.900,2022-06-16 18:15:32.012841+00:00
LC709203F,3.648,90.900,2022-06-16 18:15:32.573624+00:00
LC709203F,3.645,90.900,2022-06-16 18:15:33.043023+00:00
LC709203F,3.648,90.900,2022-06-16 18:15:33.599406+00:00
LC709203F,3.645,90.900,2022-06-16 18:15:34.068844+00:00
LC709203F,3.645,90.900,2022-06-16 18:15:34.627564+00:00
LC709203F,3.648,90.900,2022-06-16 18:15:35.093708+00:00
LC709203F,3.648,90.900,2022-06-16 18:15:35.637988+00:00
LC709203F,3.648,90.900,2022-06-16 18:15:36.118077+00:00
LC709203F,3.645,90.900,2022-06-16 18:15:36.678842+00:00
LC709203F,3.648,90.900,2022-06-16 18:15:37.147816+00:00
LC709203F,3.645,90.900,2022-06-16 18:15:37.707584+00:00
LC709203F,3.648,90.800,2022-06-16 18:15:38.174635+00:00
LC709203F,3.648,90.800,2022-06-16 18:15:38.739564+00:00
LC709203F,3.645,90.800,2022-06-16 18:15:39.190928+00:00
LC709203F,3.648,90.800,2022-06-16 18:15:39.754428+00:00
LC709203F,3.648,90.800,2022-06-16 18:15:40.222936+00:00
LC709203F,3.645,90.800,2022-06-16 18:15:40.781359+00:00
LC709203F,3.645,90.800,2022-06-16 18:15:41.248038+00:00
LC709203F,3.648,90.800,2022-06-16 18:15:41.807648+00:00
LC709203F,3.648,90.800,2022-06-16 18:15:42.277254+00:00
LC709203F,3.648,90.800,2022-06-16 18:15:42.836351+00:00
LC709203F,3.645,90.800,2022-06-16 18:15:43.305498+00:00
LC709203F,3.648,90.800,2022-06-16 18:15:43.865357+00:00
LC709203F,3.645,90.800,2022-06-16 18:15:44.333840+00:00
LC709203F,3.645,90.800,2022-06-16 18:15:44.894401+00:00
LC709203F,3.648,90.800,2022-06-16 18:15:45.349270+00:00
LC709203F,3.648,90.800,2022-06-16 18:15:45.910258+00:00
LC709203F,3.645,90.800,2022-06-16 18:15:46.376211+00:00
LC709203F,3.648,90.800,2022-06-16 18:15:46.944211+00:00
LC709203F,3.645,90.800,2022-06-16 18:15:47.395921+00:00
LC709203F,3.645,90.800,2022-06-16 18:15:47.966302+00:00
LC709203F,3.648,90.700,2022-06-16 18:15:48.406799+00:00
LC709203F,3.648,90.700,2022-06-16 18:15:48.969480+00:00
LC709203F,3.648,90.700,2022-06-16 18:15:49.436627+00:00
LC709203F,3.648,90.700,2022-06-16 18:15:49.988819+00:00
LC709203F,3.645,90.700,2022-06-16 18:15:50.447838+00:00
LC709203F,3.645,90.700,2022-06-16 18:15:51.012569+00:00
LC709203F,3.645,90.700,2022-06-16 18:15:51.477950+00:00
LC709203F,3.645,90.700,2022-06-16 18:15:52.035456+00:00
LC709203F,3.645,90.700,2022-06-16 18:15:52.501897+00:00
LC709203F,3.648,90.700,2022-06-16 18:15:53.060344+00:00
LC709203F,3.648,90.700,2022-06-16 18:15:53.528895+00:00
LC709203F,3.645,90.700,2022-06-16 18:15:54.089435+00:00
LC709203F,3.648,90.700,2022-06-16 18:15:54.543710+00:00
LC709203F,3.645,90.700,2022-06-16 18:15:55.102790+00:00
LC709203F,3.648,90.700,2022-06-16 18:15:55.557405+00:00
LC709203F,3.648,90.700,2022-06-16 18:15:56.117239+00:00
LC709203F,3.648,90.700,2022-06-16 18:15:56.585671+00:00
LC709203F,3.648,90.700,2022-06-16 18:15:57.148300+00:00
LC709203F,3.645,90.700,2022-06-16 18:15:57.612759+00:00
LC709203F,3.645,90.700,2022-06-16 18:15:58.173966+00:00
LC709203F,3.648,90.600,2022-06-16 18:15:58.642533+00:00
LC709203F,3.645,90.600,2022-06-16 18:15:59.203503+00:00
LC709203F,3.645,90.600,2022-06-16 18:15:59.667329+00:00
LC709203F,3.645,90.600,2022-06-16 18:16:00.229312+00:00
LC709203F,3.648,90.600,2022-06-16 18:16:00.685561+00:00
LC709203F,3.648,90.600,2022-06-16 18:16:01.244033+00:00
LC709203F,3.648,90.600,2022-06-16 18:16:01.697175+00:00
LC709203F,3.645,90.600,2022-06-16 18:16:02.257459+00:00
LC709203F,3.648,90.600,2022-06-16 18:16:02.726288+00:00
LC709203F,3.648,90.600,2022-06-16 18:16:03.288530+00:00
LC709203F,3.648,90.600,2022-06-16 18:16:03.737317+00:00
LC709203F,3.645,90.600,2022-06-16 18:16:04.297309+00:00
LC709203F,3.645,90.600,2022-06-16 18:16:04.764628+00:00
LC709203F,3.645,90.600,2022-06-16 18:16:05.321501+00:00
LC709203F,3.645,90.600,2022-06-16 18:16:05.787585+00:00
